obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""390.6371""","=""0.0008""","=""390.6383""","=""0.0003""","=""40""","=""""",,"=""6.7036623""","=""9.876651""","=""5d10.6s.6p""","=""1P*""","=""1""","=""5d10.6s.8d""","=""1D""","=""2""",,"=""""","=""L3451""",
"=""398.392""","=""0.005""","=""398.396""","=""0.003""","=""2""","=""""",,"=""8.540829""","=""11.65203""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6p2""","=""3P""","=""1""",,"=""""","=""L15226c86""",
"=""402.595""","=""0.008""","=""402.601""","=""0.003""","=""4""","=""""",,"=""7.9260767""","=""11.00479""","=""5d10.6s.7s""","=""1S""","=""0""","=""5d9.6s2.(2D<3/2>).6p""","=""2[1/2]*""","=""1""",,"=""""","=""L7588c86""",
"=""404.65650""","=""0.00010""","=""404.65643""","=""0.00008""","=""12000""","=""2.07e+07""",B,"=""4.6673829""","=""7.7304551""","=""5d10.6s.6p""","=""3P*""","=""0""","=""5d10.6s.7s""","=""3S""","=""1""",,"=""T5292""","=""L7247""",
"=""407.78370""","=""0.00010""","=""407.78370""","=""0.00008""","=""1000""","=""4.0e+06""",B,"=""4.8864946""","=""7.9260767""","=""5d10.6s.6p""","=""3P*""","=""1""","=""5d10.6s.7s""","=""1S""","=""0""",,"=""T5292""","=""L7247""",
"=""410.8054""","=""0.0008""","=""410.8054""","=""0.0007""","=""70""","=""2.2e+06""",D,"=""6.7036623""","=""9.720887""","=""5d10.6s.6p""","=""1P*""","=""1""","=""5d10.6s.9s""","=""1S""","=""0""",,"=""T3462""","=""L3451""",
"=""414.00""","=""0.02""","=""414.0059""","=""0.0003""","=""0""","=""""",,"=""6.7036623""","=""9.697563""","=""5d10.6s.6p""","=""1P*""","=""1""","=""5d10.6s.9s""","=""3S""","=""1""",,"=""""","=""L7587c86""",
"=""431.405""","=""0.013""","=""431.4186""","=""0.0009""","=""1""","=""""",,"=""6.7036623""","=""9.576727""","=""5d10.6s.6p""","=""1P*""","=""1""","=""5d10.6s.5f""","=""1F*""","=""3""",E2,"=""""","=""L7589c86""",
"=""433.92232""","=""0.00010""","=""433.92228""","=""0.00009""","=""50""","=""2.9e+06""",C+,"=""6.7036623""","=""9.5601496""","=""5d10.6s.6p""","=""1P*""","=""1""","=""5d10.6s.7d""","=""3D""","=""2""",,"=""T5292""","=""L3451""",
"=""434.3634""","=""0.0020""","=""434.3632""","=""0.0004""","=""1.3""","=""""",,"=""6.7036623""","=""9.5572500""","=""5d10.6s.6p""","=""1P*""","=""1""","=""5d10.6s.7d""","=""3D""","=""1""",,"=""""","=""L7593c86""",
"=""434.74945""","=""0.00010""","=""434.74951""","=""0.00009""","=""150""","=""8.4e+06""",B,"=""6.7036623""","=""9.5547145""","=""5d10.6s.6p""","=""1P*""","=""1""","=""5d10.6s.7d""","=""1D""","=""2""",,"=""T5292""","=""L3451""",
"=""435.83350""","=""0.00010""","=""435.83363""","=""0.00008""","=""12000""","=""5.6e+07""",B,"=""4.8864946""","=""7.7304551""","=""5d10.6s.6p""","=""3P*""","=""1""","=""5d10.6s.7s""","=""3S""","=""1""",,"=""T5292""","=""L7247""",
"=""467.0831""","=""0.0011""","=""467.0831""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.384148""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.20p""","=""1P*""","=""1""",,"=""""","=""L11984""",
"=""467.1717""","=""0.0011""","=""467.1717""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.383644""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.20p""","=""3P*""","=""2""",,"=""""","=""L11984""",
"=""467.2918""","=""0.0011""","=""467.2920""","=""0.0013""","=""*""","=""""",,"=""7.7304551""","=""10.382961""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.20p""","=""3P*""","=""1""",,"=""""","=""L11984""",
"=""467.2918""","=""0.0011""","=""467.2920""","=""0.0022""","=""*""","=""""",,"=""7.7304551""","=""10.382961""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.20p""","=""3P*""","=""0""",,"=""""","=""L11984""",
"=""468.3819""","=""0.0011""","=""468.3821""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.376788""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.19p""","=""1P*""","=""1""",,"=""""","=""L11984""",
"=""468.4926""","=""0.0011""","=""468.4925""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.376164""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.19p""","=""3P*""","=""2""",,"=""""","=""L11984""",
"=""468.6386""","=""0.0011""","=""468.6386""","=""0.0013""","=""*""","=""""",,"=""7.7304551""","=""10.375340""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.19p""","=""3P*""","=""1""",,"=""""","=""L11984""",
"=""468.6386""","=""0.0011""","=""468.6386""","=""0.0020""","=""*""","=""""",,"=""7.7304551""","=""10.375340""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.19p""","=""3P*""","=""0""",,"=""""","=""L11984""",
"=""469.9797""","=""0.0011""","=""469.9796""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.367793""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.18p""","=""1P*""","=""1""",,"=""""","=""L11984""",
"=""470.1171""","=""0.0011""","=""470.1171""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.367022""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.18p""","=""3P*""","=""2""",,"=""""","=""L11984""",
"=""470.3011""","=""0.0011""","=""470.3011""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.365990""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.18p""","=""3P*""","=""1""",,"=""""","=""L11984""",
"=""470.3051""","=""0.0011""","=""470.3051""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.365968""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.18p""","=""3P*""","=""0""",,"=""""","=""L11984""",
"=""471.9742""","=""0.0011""","=""471.9744""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.356647""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.17p""","=""1P*""","=""1""",,"=""""","=""L11984""",
"=""472.1512""","=""0.0011""","=""472.1511""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.355664""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.17p""","=""3P*""","=""2""",,"=""""","=""L11984""",
"=""472.3814""","=""0.0011""","=""472.3814""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.354384""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.17p""","=""3P*""","=""1""",,"=""""","=""L11984""",
"=""472.3919""","=""0.0011""","=""472.3917""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.354327""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.17p""","=""3P*""","=""0""",,"=""""","=""L11984""",
"=""474.5148""","=""0.0011""","=""474.5146""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.342588""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.16p""","=""1P*""","=""1""",,"=""""","=""L11984""",
"=""474.7458""","=""0.0011""","=""474.7458""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.341316""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.16p""","=""3P*""","=""2""",,"=""""","=""L11984""",
"=""475.0393""","=""0.0011""","=""475.0393""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.339703""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.16p""","=""3P*""","=""1""",,"=""""","=""L11984""",
"=""475.0560""","=""0.0011""","=""475.0560""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.339611""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.16p""","=""3P*""","=""0""",,"=""""","=""L11984""",
"=""477.8118""","=""0.0011""","=""477.8117""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.324563""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.15p""","=""1P*""","=""1""",,"=""""","=""L11984""",
"=""478.1274""","=""0.0011""","=""478.1273""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.322851""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.15p""","=""3P*""","=""2""",,"=""""","=""L11984""",
"=""478.5153""","=""0.0011""","=""478.5155""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.320748""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.15p""","=""3P*""","=""1""",,"=""""","=""L11984""",
"=""478.5354""","=""0.0011""","=""478.5354""","=""0.0011""","=""""","=""""",,"=""7.7304551""","=""10.320641""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.15p""","=""3P*""","=""0""",,"=""""","=""L11984""",
"=""482.2204""","=""0.0012""","=""482.2206""","=""0.0012""","=""""","=""""",,"=""7.7304551""","=""10.300846""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.14p""","=""1P*""","=""1""",,"=""""","=""L11984""",
"=""482.6594""","=""0.0012""","=""482.6594""","=""0.0012""","=""""","=""""",,"=""7.7304551""","=""10.298509""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.14p""","=""3P*""","=""2""",,"=""""","=""L11984""",
"=""483.1878""","=""0.0012""","=""483.1878""","=""0.0012""","=""""","=""""",,"=""7.7304551""","=""10.295701""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.14p""","=""3P*""","=""1""",,"=""""","=""L11984""",
"=""483.2238""","=""0.0012""","=""483.2238""","=""0.0012""","=""""","=""""",,"=""7.7304551""","=""10.295510""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.14p""","=""3P*""","=""0""",,"=""""","=""L11984""",
"=""488.2999""","=""0.0005""","=""488.3001""","=""0.0003""","=""6""","=""""",,"=""7.7304551""","=""10.2688444""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.13p""","=""1P*""","=""1""",,"=""""","=""L3499""",
"=""488.9489""","=""0.0012""","=""488.9489""","=""0.0012""","=""""","=""""",,"=""7.7304551""","=""10.265476""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.13p""","=""3P*""","=""2""",,"=""""","=""L11984""",
"=""489.6914""","=""0.0012""","=""489.6909""","=""0.0012""","=""""","=""""",,"=""7.7304551""","=""10.261635""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.13p""","=""3P*""","=""1""",,"=""""","=""L11984""",
"=""489.7482""","=""0.0012""","=""489.7482""","=""0.0012""","=""""","=""""",,"=""7.7304551""","=""10.261339""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.13p""","=""3P*""","=""0""",,"=""""","=""L11984""",
"=""491.6068""","=""0.0010""","=""491.6045""","=""0.0005""","=""20""","=""5.8e+06""",D+,"=""6.7036623""","=""9.224990""","=""5d10.6s.6p""","=""1P*""","=""1""","=""5d10.6s.8s""","=""1S""","=""0""",,"=""T5292""","=""L3451""",
"=""496.010""","=""0.010""","=""496.017""","=""0.004""","=""100""","=""""",,"=""9.539998""","=""12.03889""","=""5d9.6s2.(2D<5/2>).6p""","=""2[7/2]*""","=""4""","=""5d9.6s2.(2D<5/2>).7s""","=""2[5/2]""","=""3""",,"=""""","=""L1310c86""",
"=""497.0370""","=""0.0005""","=""497.0374""","=""0.0003""","=""6""","=""""",,"=""7.7304551""","=""10.2242234""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.12p""","=""1P*""","=""1""",,"=""""","=""L3499""",
"=""498.0640""","=""0.0005""","=""498.0639""","=""0.0005""","=""6""","=""""",,"=""7.7304551""","=""10.2190839""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.12p""","=""3P*""","=""2""",,"=""""","=""L3499""",
"=""499.1601""","=""0.0012""","=""499.1604""","=""0.0012""","=""""","=""""",,"=""7.7304551""","=""10.213617""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.12p""","=""3P*""","=""1""",,"=""""","=""L11984""",
"=""499.2593""","=""0.0012""","=""499.2596""","=""0.0012""","=""""","=""""",,"=""7.7304551""","=""10.213124""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.12p""","=""3P*""","=""0""",,"=""""","=""L11984""",
"=""502.56""","=""0.02""","=""502.56307""","=""0.00020""","=""3""","=""2.67e+04""",B,"=""6.7036623""","=""9.1700120""","=""5d10.6s.6p""","=""1P*""","=""1""","=""5d10.6s.8s""","=""3S""","=""1""",,"=""T5292""","=""L7587c86""",
"=""504.58""","=""0.02""","=""504.569""","=""0.004""","=""2""","=""""",,"=""9.582349""","=""12.03889""","=""5d10.6s.5f""","=""3F*""","=""4""","=""5d9.6s2.(2D<5/2>).7s""","=""2[5/2]""","=""3""",,"=""""","=""L7587c86""",
"=""510.2705""","=""0.0005""","=""510.2704""","=""0.0003""","=""30""","=""""",,"=""7.7304551""","=""10.1595526""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.11p""","=""1P*""","=""1""",,"=""""","=""L3499""",
"=""512.0637""","=""0.0005""","=""512.0637""","=""0.0005""","=""70""","=""""",,"=""7.7304551""","=""10.1510456""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.11p""","=""3P*""","=""2""",,"=""""","=""L3499""",
"=""513.7940""","=""0.0005""","=""513.7942""","=""0.0005""","=""30""","=""""",,"=""7.7304551""","=""10.1428931""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.11p""","=""3P*""","=""1""",,"=""""","=""L3499""",
"=""513.9926""","=""0.0013""","=""513.9928""","=""0.0013""","=""""","=""""",,"=""7.7304551""","=""10.141961""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.11p""","=""3P*""","=""0""",,"=""""","=""L11984""",
"=""521.89""","=""0.02""","=""521.9440""","=""0.0014""","=""2""","=""""",,"=""7.9260767""","=""10.300846""","=""5d10.6s.7s""","=""1S""","=""0""","=""5d10.6s.14p""","=""1P*""","=""1""",,"=""""","=""L7587c86""",
"=""529.0740""","=""0.0005""","=""529.0738""","=""0.0004""","=""30""","=""""",,"=""7.9260767""","=""10.2688444""","=""5d10.6s.7s""","=""1S""","=""0""","=""5d10.6s.13p""","=""1P*""","=""1""",,"=""""","=""L3499""",
"=""531.6776""","=""0.0005""","=""531.6776""","=""0.0003""","=""6""","=""""",,"=""7.7304551""","=""10.0617498""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.10p""","=""1P*""","=""1""",,"=""""","=""L3499c86""",
"=""535.4034""","=""0.0014""","=""535.4036""","=""0.0014""","=""130""","=""""",,"=""7.7304551""","=""10.045526""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.10p""","=""3P*""","=""2""",,"=""""","=""L11984""",
"=""536.550""","=""0.010""","=""536.538""","=""0.006""","=""12""","=""""",,"=""9.754706""","=""12.064883""","=""5d9.6s2.(2D<5/2>).6p""","=""2[5/2]*""","=""2""","=""5d9.6s2.(2D<5/2>).7s""","=""2[5/2]""","=""2""",,"=""""","=""L1310c86""",
"=""538.4626""","=""0.0005""","=""538.4627""","=""0.0005""","=""50""","=""""",,"=""7.7304551""","=""10.0323737""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.10p""","=""3P*""","=""1""",,"=""""","=""L3499""",
"=""538.8810""","=""0.0005""","=""538.8810""","=""0.0005""","=""""","=""""",,"=""7.7304551""","=""10.0305869""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.10p""","=""3P*""","=""0""",,"=""""","=""L3499""",
"=""539.3468""","=""0.0005""","=""539.3465""","=""0.0004""","=""""","=""""",,"=""7.9260767""","=""10.2242234""","=""5d10.6s.7s""","=""1S""","=""0""","=""5d10.6s.12p""","=""1P*""","=""1""",,"=""""","=""L3499""",
"=""540.480""","=""0.010""","=""540.483""","=""0.006""","=""3""","=""""",,"=""9.771569""","=""12.064883""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""1""","=""5d9.6s2.(2D<5/2>).7s""","=""2[5/2]""","=""2""",,"=""""","=""L1310c86""",
"=""546.07500""","=""0.00010""","=""546.07498""","=""0.00009""","=""6000""","=""4.9e+07""",B,"=""5.4606248""","=""7.7304551""","=""5d10.6s.6p""","=""3P*""","=""2""","=""5d10.6s.7s""","=""3S""","=""1""",,"=""T5292""","=""L7247""",
"=""554.9634""","=""0.0005""","=""554.9636""","=""0.0004""","=""50""","=""""",,"=""7.9260767""","=""10.1595526""","=""5d10.6s.7s""","=""1S""","=""0""","=""5d10.6s.11p""","=""1P*""","=""1""",,"=""""","=""L3499""",
"=""567.581""","=""0.008""","=""567.588""","=""0.004""","=""600""","=""""",,"=""7.7304551""","=""9.914254""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.9p""","=""1P*""","=""1""",,"=""""","=""L7588""",
"=""576.96100""","=""0.00010""","=""576.96095""","=""0.00010""","=""1000""","=""2.36e+07""",B,"=""6.7036623""","=""8.8519849""","=""5d10.6s.6p""","=""1P*""","=""1""","=""5d10.6s.6d""","=""3D""","=""2""",,"=""T5292""","=""L7247""",
"=""578.969""","=""0.005""","=""578.96805""","=""0.00023""","=""30""","=""6.e+05""",D,"=""6.7036623""","=""8.8445374""","=""5d10.6s.6p""","=""1P*""","=""1""","=""5d10.6s.6d""","=""3D""","=""1""",,"=""T3447""","=""L15226""",
"=""579.06700""","=""0.00010""","=""579.06705""","=""0.00010""","=""900""","=""3.1e+07""",D,"=""6.7036623""","=""8.8441714""","=""5d10.6s.6p""","=""1P*""","=""1""","=""5d10.6s.6d""","=""1D""","=""2""",,"=""T3462""","=""L7247""",
"=""580.3782""","=""0.0005""","=""580.3783""","=""0.0004""","=""400""","=""""",,"=""7.9260767""","=""10.0617498""","=""5d10.6s.7s""","=""1S""","=""0""","=""5d10.6s.10p""","=""1P*""","=""1""",,"=""""","=""L3499""",
"=""581.830""","=""0.010""","=""581.832""","=""0.007""","=""2""","=""""",,"=""9.934544""","=""12.064883""","=""5d9.6s2.(2D<5/2>).6p""","=""2[5/2]*""","=""3""","=""5d9.6s2.(2D<5/2>).7s""","=""2[5/2]""","=""2""",,"=""""","=""L1310c86""",
"=""585.9254""","=""0.0005""","=""585.9254""","=""0.0005""","=""130""","=""""",,"=""7.7304551""","=""9.8459094""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.9p""","=""3P*""","=""1""",,"=""""","=""L3499""",
"=""587.1975""","=""0.0005""","=""587.1975""","=""0.0005""","=""30""","=""""",,"=""7.7304551""","=""9.8413266""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.9p""","=""3P*""","=""0""",,"=""""","=""L3499""",
"=""589.020""","=""0.010""","=""589.017""","=""0.007""","=""12""","=""""",,"=""9.934544""","=""12.03889""","=""5d9.6s2.(2D<5/2>).6p""","=""2[5/2]*""","=""3""","=""5d9.6s2.(2D<5/2>).7s""","=""2[5/2]""","=""3""",,"=""""","=""L1310c86""",
"=""607.264""","=""0.010""","=""607.266""","=""0.006""","=""30""","=""6.e+04""",E,"=""7.7304551""","=""9.771569""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""1""",,"=""T3462""","=""L7394""",
"=""612.327""","=""0.005""","=""612.325""","=""0.005""","=""3""","=""""",,"=""7.7304551""","=""9.754706""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d9.6s2.(2D<5/2>).6p""","=""2[5/2]*""","=""2""",,"=""""","=""L15190c86""",
"=""623.436""","=""0.010""","=""623.435""","=""0.005""","=""50""","=""3.0e+05""",D,"=""7.9260767""","=""9.914254""","=""5d10.6s.7s""","=""1S""","=""0""","=""5d10.6s.9p""","=""1P*""","=""1""",,"=""T3462""","=""L7394,L7589""",
"=""670.16""","=""0.03""","=""670.210""","=""0.013""","=""2""","=""""",,"=""8.540829""","=""10.39025""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.20d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""671.634""","=""0.010""","=""671.636""","=""0.007""","=""600""","=""2.4e+05""",D,"=""7.9260767""","=""9.771569""","=""5d10.6s.7s""","=""1S""","=""0""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""1""",,"=""T3462""","=""L7394""",
"=""672.11""","=""0.03""","=""""","=""""","=""5""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""672.52""","=""0.03""","=""672.478""","=""0.014""","=""1""","=""""",,"=""8.540829""","=""10.38401""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.19d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""674.10""","=""0.03""","=""674.160""","=""0.014""","=""0""","=""""",,"=""8.540829""","=""10.37941""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.20s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""674.71""","=""0.03""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""675.09""","=""0.03""","=""675.139""","=""0.018""","=""2""","=""""",,"=""8.540829""","=""10.37675""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.18d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""677.32""","=""0.03""","=""677.257""","=""0.014""","=""1""","=""""",,"=""8.540829""","=""10.37101""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.19s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""678.46""","=""0.03""","=""678.516""","=""0.014""","=""4""","=""""",,"=""8.540829""","=""10.36761""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.17d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""681.16""","=""0.03""","=""681.128""","=""0.014""","=""2""","=""""",,"=""8.540829""","=""10.36060""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.18s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""682.70""","=""0.03""","=""682.715""","=""0.019""","=""5""","=""""",,"=""8.540829""","=""10.35638""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.16d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""685.29""","=""0.03""","=""""","=""""","=""0""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""686.10""","=""0.03""","=""686.046""","=""0.014""","=""3""","=""""",,"=""8.540829""","=""10.34756""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.17s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""687.07""","=""0.03""","=""""","=""""","=""4""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""688.04""","=""0.03""","=""688.081""","=""0.014""","=""4""","=""""",,"=""8.540829""","=""10.34222""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.15d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""688.8564""","=""0.0005""","=""688.8563""","=""0.0003""","=""""","=""""",,"=""7.7304551""","=""9.5298144""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.8p""","=""1P*""","=""1""",,"=""""","=""L3499""",
"=""690.746""","=""0.011""","=""690.746""","=""0.004""","=""1000""","=""1.6e+06""",D,"=""7.7304551""","=""9.524891""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.8p""","=""3P*""","=""2""",,"=""T3462""","=""L7394""",
"=""691.56""","=""0.03""","=""""","=""""","=""5""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""692.43""","=""0.03""","=""692.413""","=""0.010""","=""3""","=""""",,"=""8.540829""","=""10.330946""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.16s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""693.40""","=""0.03""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""694.41""","=""0.03""","=""""","=""""","=""4""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""695.07""","=""0.03""","=""695.085""","=""0.015""","=""5""","=""""",,"=""8.540829""","=""10.32407""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.14d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""697.72""","=""0.03""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590""",
"=""700.92""","=""0.03""","=""700.908""","=""0.010""","=""4""","=""""",,"=""8.540829""","=""10.30925""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.15s""","=""3S""","=""1""",,"=""""","=""L7590c86""",
"=""702.20""","=""0.10""","=""702.22""","=""0.03""","=""0""","=""""",,"=""8.6189570""","=""10.38409""","=""5d10.6s.7p""","=""3P*""","=""0""","=""5d10.6s.19d""","=""3D""","=""1""",,"=""""","=""L15188c86""",
"=""704.57""","=""0.03""","=""704.554""","=""0.015""","=""8""","=""""",,"=""8.540829""","=""10.30010""","=""5d9.6s2.(2D<5/2>).6p""","=""2[3/2]*""","=""2""","=""5d10.6s.13d""","=""3D""","=""3""",,"=""""","=""L7590c86""",
"=""708.1901""","=""0.0005""","=""708.1901""","=""0.0005""","=""1000""","=""""",,"=""7.7304551""","=""9.4806918""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.8p""","=""3P*""","=""1""",,"=""""","=""L3499""",
"=""709.1860""","=""0.0005""","=""709.1860""","=""0.0005""","=""800""","=""""",,"=""7.7304551""","=""9.4782339""","=""5d10.6s.7s""","=""3S""","=""1""","=""5d10.6s.8p""","=""3P*""","=""0""",,"=""""","=""L3499""",
"=""710.13""","=""0.03""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""712.00""","=""0.03""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L7590c86""",
"=""712.56""","=""0.03""","=""712.521""","=""0.020""","=""6*""","=""""",,"=""8.6369628""","=""10.37656""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.18d""","=""3D""","=""1""",,"=""""","=""L7590c86""",
"=""712.56""","=""0.03""","=""712.53""","=""0.03""","=""6*""","=""""",,"=""8.6369628""","=""10.37654""","=""5d10.6s.7p""","=""3P*""","=""1""","=""5d10.6s.18d""","=""3D""","=""2""",,"=""""","=""L7590c86""",
